2024-08-05 14:00:44.176 | [main] | INFO  | o.a.m.internal.ManagerConnectionImpl:639 | Connecting to localhost:5038
2024-08-05 14:00:44.178 | [main] | DEBUG | o.a.m.internal.ManagerConnectionImpl:642 | Creating reader for localhost:5038
2024-08-05 14:00:44.179 | [main] | DEBUG | o.a.m.internal.ManagerConnectionImpl:647 | Creating writer
2024-08-05 14:00:44.179 | [main] | DEBUG | o.a.m.internal.ManagerConnectionImpl:651 | Creating socket
2024-08-05 14:00:44.179 | [main] | DEBUG | o.a.m.internal.ManagerConnectionImpl:654 | Passing socket to reader
2024-08-05 14:00:44.180 | [main] | DEBUG | o.a.m.internal.ManagerConnectionImpl:658 | Creating and starting reader thread
2024-08-05 14:00:44.183 | [main] | DEBUG | o.a.m.internal.ManagerConnectionImpl:666 | Passing socket to writer
2024-08-05 14:00:44.245 | [Thread-3] | INFO  | o.a.m.internal.ManagerConnectionImpl:1225 | Connected via Asterisk Call Manager/1.0
2024-08-05 14:00:44.248 | [Thread-3] | WARN  | o.a.m.internal.ManagerConnectionImpl:1228 | Unsupported protocol version 'Asterisk Call Manager/1.0'. Use at your own risk.
2024-08-05 14:00:44.462 | [main] | INFO  | o.a.m.internal.ManagerConnectionImpl:702 | Closing socket.
